appointment_id,location_id,employee_id,client_id,child_id,notes,has_specific_employee,start_time,end_time
8092,1,15,1744,1744,What we've got here is failure to communicate.,true,2020-06-25 21:41:38 UTC,
8573,2,26,1443,1443,Fasten your seatbelts. It's going to be a bumpy night.,true,2020-07-03 17:31:38 UTC,
7760,3,34,252,252,May the Force be with you.,false,2020-07-05 20:48:58 UTC,
7249,1,13,334,334,"All right, Mr. DeMille, I'm ready for my closeup.",true,2020-07-01 17:52:05 UTC,
7053,2,27,1485,1485,"Frankly, my dear, I don’t give a damn.",false,2020-07-12 17:05:43 UTC,
7798,3,36,1682,1682,"Toto, I've got a feeling we're not in Kansas anymore.",false,2020-07-21 19:14:46 UTC,
8293,1,14,793,793,You talking to me?,true,2020-07-17 20:18:39 UTC,
8325,2,29,360,360,"Here's looking at you, kid.",true,2020-07-02 21:20:45 UTC,
8630,3,31,1775,1775,What we've got here is failure to communicate.,false,2020-06-30 21:39:25 UTC,
7459,1,15,1467,1467,"Here's looking at you, kid.",true,2020-07-08 22:05:52 UTC,
7483,2,29,1001,1001,May the Force be with you.,true,2020-06-24 21:11:30 UTC,
7814,3,33,822,822,What we've got here is failure to communicate.,true,2020-07-01 18:59:18 UTC,
8491,1,16,88,88,"Frankly, my dear, I don’t give a damn.",true,2020-06-24 17:26:48 UTC,
8980,2,24,1142,1142,May the Force be with you.,true,2020-07-13 17:15:30 UTC,
7464,3,31,556,556,I love the smell of napalm in the morning.,false,2020-06-25 20:41:42 UTC,
7634,1,10,1433,1433,"Here's looking at you, kid.",true,2020-07-12 22:02:03 UTC,
7268,2,28,445,445,What we've got here is failure to communicate.,false,2020-07-02 18:03:52 UTC,
6870,3,34,1513,1513,"All right, Mr. DeMille, I'm ready for my closeup.",true,2020-06-29 18:01:59 UTC,
8656,1,10,1941,1941,"Go ahead, make my day.",true,2020-07-09 22:08:40 UTC,
8441,2,28,1764,1764,"Go ahead, make my day.",false,2020-07-09 17:53:17 UTC,
8853,3,31,1229,1229,May the Force be with you.,false,2020-07-04 18:29:50 UTC,
8003,1,12,1948,1948,"Here's looking at you, kid.",true,2020-07-15 20:44:27 UTC,
7400,2,25,1418,1418,"Frankly, my dear, I don’t give a damn.",true,2020-07-19 20:11:46 UTC,
7127,3,37,1758,1758,You talking to me?,false,2020-06-28 19:43:20 UTC,
7261,1,13,1976,1976,"Go ahead, make my day.",false,2020-07-10 22:33:54 UTC,
7838,2,24,282,282,May the Force be with you.,false,2020-06-25 18:27:22 UTC,
6943,3,32,1249,1249,I love the smell of napalm in the morning.,false,2020-07-09 21:51:18 UTC,
8048,1,16,1864,1864,May the Force be with you.,false,2020-07-04 19:52:03 UTC,
7970,2,26,1228,1228,I love the smell of napalm in the morning.,true,2020-07-19 19:57:52 UTC,
7222,3,38,1497,1497,Fasten your seatbelts. It's going to be a bumpy night.,true,2020-06-30 20:46:14 UTC,
6604,1,18,1176,1176,Fasten your seatbelts. It's going to be a bumpy night.,true,2020-06-28 18:47:42 UTC,
6311,2,25,292,292,"Toto, I've got a feeling we're not in Kansas anymore.",false,2020-07-07 18:50:53 UTC,
8638,3,39,685,685,What we've got here is failure to communicate.,false,2020-07-03 20:09:32 UTC,
6395,1,10,1383,1383,Fasten your seatbelts. It's going to be a bumpy night.,false,2020-07-04 20:14:57 UTC,
6029,2,22,640,640,May the Force be with you.,false,2020-07-03 19:07:38 UTC,
8285,3,34,975,975,I love the smell of napalm in the morning.,true,2020-07-04 18:58:45 UTC,
7938,1,13,1530,1530,May the Force be with you.,false,2020-07-04 21:54:55 UTC,
8262,2,22,100,100,What we've got here is failure to communicate.,false,2020-07-14 19:40:58 UTC,
8355,3,32,766,766,May the Force be with you.,true,2020-07-05 19:15:17 UTC,
7255,1,13,646,646,Fasten your seatbelts. It's going to be a bumpy night.,false,2020-07-13 20:34:20 UTC,
7991,2,28,1962,1962,I love the smell of napalm in the morning.,false,2020-07-15 18:58:21 UTC,
6502,3,31,1232,1232,What we've got here is failure to communicate.,true,2020-07-06 20:57:31 UTC,
7326,1,17,1312,1312,"All right, Mr. DeMille, I'm ready for my closeup.",false,2020-06-29 21:51:33 UTC,
8485,2,20,258,258,Fasten your seatbelts. It's going to be a bumpy night.,true,2020-07-03 20:38:58 UTC,
7427,3,30,1857,1857,You talking to me?,false,2020-07-11 21:20:55 UTC,
8962,1,19,47,47,I love the smell of napalm in the morning.,true,2020-06-23 18:30:09 UTC,
6107,2,23,1074,1074,What we've got here is failure to communicate.,true,2020-07-02 20:39:51 UTC,
6461,3,39,1374,1374,Fasten your seatbelts. It's going to be a bumpy night.,false,2020-06-25 18:01:43 UTC,
7551,1,10,1649,1649,"All right, Mr. DeMille, I'm ready for my closeup.",false,2020-06-25 19:06:27 UTC,
6607,2,21,841,841,"All right, Mr. DeMille, I'm ready for my closeup.",true,2020-06-30 19:31:31 UTC,
7119,3,38,390,390,May the Force be with you.,true,2020-07-16 18:43:19 UTC,
8543,1,15,1169,1169,"Toto, I've got a feeling we're not in Kansas anymore.",false,2020-07-06 20:27:59 UTC,
8680,2,26,613,613,Fasten your seatbelts. It's going to be a bumpy night.,false,2020-07-07 20:49:29 UTC,
7520,3,35,545,545,"All right, Mr. DeMille, I'm ready for my closeup.",false,2020-07-04 17:32:24 UTC,
8451,1,10,570,570,"Here's looking at you, kid.",false,2020-07-10 21:20:06 UTC,
8408,2,25,989,989,I love the smell of napalm in the morning.,false,2020-07-07 18:00:34 UTC,
6657,3,38,1840,1840,I love the smell of napalm in the morning.,false,2020-07-08 17:27:06 UTC,
6296,1,16,1058,1058,"Go ahead, make my day.",false,2020-07-08 17:21:51 UTC,
8433,2,25,1391,1391,I love the smell of napalm in the morning.,false,2020-07-18 18:07:49 UTC,
6352,3,37,1863,1863,What we've got here is failure to communicate.,false,2020-07-01 17:13:48 UTC,
7054,1,10,800,800,"Here's looking at you, kid.",true,2020-07-12 20:13:27 UTC,
7729,2,27,644,644,"Here's looking at you, kid.",true,2020-06-29 18:23:16 UTC,
7499,3,31,1686,1686,What we've got here is failure to communicate.,true,2020-07-19 18:08:43 UTC,
8529,1,12,1268,1268,I love the smell of napalm in the morning.,true,2020-06-24 19:38:19 UTC,
8835,2,26,260,260,"All right, Mr. DeMille, I'm ready for my closeup.",true,2020-06-25 17:30:22 UTC,
7995,3,39,187,187,You talking to me?,false,2020-07-13 22:42:12 UTC,
6656,1,14,1834,1834,"All right, Mr. DeMille, I'm ready for my closeup.",true,2020-06-27 20:06:32 UTC,
6840,2,22,638,638,Fasten your seatbelts. It's going to be a bumpy night.,false,2020-07-22 19:50:57 UTC,
8838,3,32,812,812,May the Force be with you.,true,2020-06-26 20:45:37 UTC,
8000,1,12,421,421,"Here's looking at you, kid.",false,2020-07-07 17:48:09 UTC,
8453,2,27,2000,2000,"Here's looking at you, kid.",false,2020-07-06 20:16:21 UTC,
8391,3,32,298,298,"Toto, I've got a feeling we're not in Kansas anymore.",true,2020-07-01 18:45:10 UTC,
8574,1,10,457,457,"All right, Mr. DeMille, I'm ready for my closeup.",false,2020-07-15 22:47:00 UTC,
7738,2,27,671,671,What we've got here is failure to communicate.,true,2020-07-15 20:53:19 UTC,
8634,3,36,685,685,"Toto, I've got a feeling we're not in Kansas anymore.",true,2020-07-03 21:17:51 UTC,
7547,1,16,1182,1182,What we've got here is failure to communicate.,false,2020-07-01 21:35:46 UTC,
7372,2,24,1717,1717,I'm going to make him an offer he can't refuse.,true,2020-07-14 22:09:22 UTC,
8099,3,33,117,117,You talking to me?,false,2020-07-04 20:59:09 UTC,
6635,1,12,1813,1813,"Here's looking at you, kid.",false,2020-06-30 20:38:42 UTC,
8218,2,23,772,772,"Here's looking at you, kid.",false,2020-07-03 19:33:46 UTC,
8024,3,36,1566,1566,"Go ahead, make my day.",false,2020-06-24 17:49:53 UTC,
8862,1,10,1815,1815,"Toto, I've got a feeling we're not in Kansas anymore.",false,2020-07-07 17:50:02 UTC,
7373,2,25,195,195,What we've got here is failure to communicate.,false,2020-06-28 20:31:00 UTC,
8875,3,30,1172,1172,"Frankly, my dear, I don’t give a damn.",false,2020-07-11 19:46:10 UTC,
7148,1,17,700,700,"All right, Mr. DeMille, I'm ready for my closeup.",true,2020-07-09 20:52:40 UTC,
6592,2,29,1647,1647,"Go ahead, make my day.",true,2020-07-02 19:48:56 UTC,
8089,3,38,1581,1581,May the Force be with you.,false,2020-06-24 17:16:56 UTC,
7006,1,19,465,465,"Here's looking at you, kid.",true,2020-07-09 19:45:47 UTC,
7695,2,29,734,734,"Go ahead, make my day.",false,2020-07-21 17:55:11 UTC,
6327,3,35,1049,1049,I'm going to make him an offer he can't refuse.,false,2020-06-28 19:13:32 UTC,
8988,1,10,1482,1482,I love the smell of napalm in the morning.,true,2020-07-21 22:56:10 UTC,
6661,2,24,181,181,I love the smell of napalm in the morning.,true,2020-07-09 17:02:13 UTC,
6144,3,36,302,302,What we've got here is failure to communicate.,false,2020-07-15 19:38:42 UTC,
8028,1,14,1778,1778,"All right, Mr. DeMille, I'm ready for my closeup.",false,2020-07-07 18:39:11 UTC,
8697,2,28,1306,1306,"Frankly, my dear, I don’t give a damn.",true,2020-07-05 17:10:23 UTC,
6937,3,37,1766,1766,"Toto, I've got a feeling we're not in Kansas anymore.",true,2020-07-03 20:07:37 UTC,
6691,1,11,1556,1556,What we've got here is failure to communicate.,true,2020-06-24 21:00:03 UTC,
8581,2,28,1786,1786,I love the smell of napalm in the morning.,true,2020-07-17 19:59:58 UTC,
6471,3,34,723,723,"Frankly, my dear, I don’t give a damn.",true,2020-06-25 17:56:50 UTC,
8214,1,16,1046,1046,"Go ahead, make my day.",false,2020-07-18 19:57:58 UTC,
8212,2,26,1051,1051,I love the smell of napalm in the morning.,true,2020-07-08 21:54:35 UTC,
6942,3,31,591,591,"Toto, I've got a feeling we're not in Kansas anymore.",false,2020-06-29 22:22:46 UTC,
8104,1,18,1160,1160,What we've got here is failure to communicate.,true,2020-07-01 20:32:04 UTC,
8426,2,20,193,193,May the Force be with you.,false,2020-07-18 18:23:40 UTC,
8014,3,36,1887,1887,"Toto, I've got a feeling we're not in Kansas anymore.",false,2020-07-09 21:44:50 UTC,
8819,1,15,1384,1384,What we've got here is failure to communicate.,true,2020-06-30 21:39:08 UTC,
7633,2,28,1567,1567,Fasten your seatbelts. It's going to be a bumpy night.,true,2020-07-14 18:00:00 UTC,
6381,3,38,1421,1421,"Toto, I've got a feeling we're not in Kansas anymore.",false,2020-07-03 18:01:17 UTC,
6616,1,18,1778,1778,You talking to me?,true,2020-07-19 21:57:20 UTC,
6226,2,26,137,137,What we've got here is failure to communicate.,false,2020-06-24 19:02:09 UTC,
6867,3,39,1884,1884,"Go ahead, make my day.",true,2020-07-01 22:32:00 UTC,
7444,1,14,952,952,I love the smell of napalm in the morning.,true,2020-07-02 18:47:04 UTC,
7843,2,22,390,390,What we've got here is failure to communicate.,false,2020-07-16 20:43:32 UTC,
8842,3,33,975,975,I love the smell of napalm in the morning.,false,2020-07-12 20:24:58 UTC,
7323,1,15,1126,1126,"Frankly, my dear, I don’t give a damn.",false,2020-07-18 21:14:03 UTC,
7199,2,24,113,113,What we've got here is failure to communicate.,false,2020-06-29 18:32:21 UTC,
8974,3,38,1524,1524,"Toto, I've got a feeling we're not in Kansas anymore.",true,2020-07-21 20:14:29 UTC,
8030,1,19,1130,1130,"Here's looking at you, kid.",false,2020-07-15 22:19:03 UTC,
8768,2,20,1185,1185,"Here's looking at you, kid.",false,2020-06-23 18:07:28 UTC,
7867,3,32,1073,1073,I love the smell of napalm in the morning.,false,2020-07-11 20:11:22 UTC,
6002,1,18,1066,1066,"Here's looking at you, kid.",true,2020-06-25 17:04:22 UTC,
6263,2,21,1049,1049,"Go ahead, make my day.",true,2020-06-24 18:00:59 UTC,
6514,3,36,994,994,Fasten your seatbelts. It's going to be a bumpy night.,false,2020-07-19 21:32:47 UTC,
7241,1,19,1750,1750,May the Force be with you.,false,2020-07-16 17:22:50 UTC,
7392,2,21,623,623,"Frankly, my dear, I don’t give a damn.",true,2020-07-02 19:09:43 UTC,
6789,3,39,1331,1331,"Go ahead, make my day.",true,2020-06-24 19:01:33 UTC,
6632,1,13,1022,1022,I'm going to make him an offer he can't refuse.,true,2020-07-07 19:25:12 UTC,
7049,2,28,1144,1144,"Go ahead, make my day.",false,2020-07-08 19:06:04 UTC,
6258,3,38,939,939,"Frankly, my dear, I don’t give a damn.",false,2020-07-13 20:03:51 UTC,
6122,1,18,577,577,Fasten your seatbelts. It's going to be a bumpy night.,true,2020-07-15 20:50:16 UTC,
6859,2,29,1612,1612,Fasten your seatbelts. It's going to be a bumpy night.,true,2020-07-06 18:40:39 UTC,
6014,3,30,1001,1001,Fasten your seatbelts. It's going to be a bumpy night.,false,2020-07-14 22:15:05 UTC,
7763,1,18,667,667,What we've got here is failure to communicate.,false,2020-07-18 17:22:05 UTC,
8745,2,28,1703,1703,I'm going to make him an offer he can't refuse.,true,2020-07-21 19:39:11 UTC,
6468,3,34,1471,1471,"Toto, I've got a feeling we're not in Kansas anymore.",true,2020-07-16 19:39:49 UTC,
7899,1,12,1374,1374,"All right, Mr. DeMille, I'm ready for my closeup.",true,2020-06-24 17:52:04 UTC,
6330,2,29,331,331,What we've got here is failure to communicate.,true,2020-07-03 21:28:27 UTC,
6369,3,38,1978,1978,I'm going to make him an offer he can't refuse.,false,2020-07-18 21:48:17 UTC,
6702,1,17,180,180,May the Force be with you.,true,2020-07-14 21:24:11 UTC,
6279,2,27,1417,1417,I love the smell of napalm in the morning.,false,2020-07-08 21:07:56 UTC,
6692,3,32,1383,1383,"Here's looking at you, kid.",true,2020-06-25 20:41:32 UTC,
8655,1,10,110,110,"Go ahead, make my day.",false,2020-07-14 20:34:41 UTC,
8137,2,24,56,56,I love the smell of napalm in the morning.,false,2020-07-10 19:06:49 UTC,
7184,3,36,678,678,I love the smell of napalm in the morning.,false,2020-07-14 18:28:37 UTC,
8773,1,14,882,882,"All right, Mr. DeMille, I'm ready for my closeup.",false,2020-07-12 17:55:35 UTC,
8316,2,26,746,746,"Toto, I've got a feeling we're not in Kansas anymore.",false,2020-07-08 20:26:04 UTC,
8517,3,38,1070,1070,You talking to me?,true,2020-07-11 19:54:20 UTC,
8579,1,15,572,572,"Go ahead, make my day.",false,2020-06-26 21:36:01 UTC,
8964,2,20,594,594,"All right, Mr. DeMille, I'm ready for my closeup.",true,2020-06-25 21:15:48 UTC,
8012,3,34,1575,1575,May the Force be with you.,false,2020-07-18 22:35:12 UTC,
6402,1,19,701,701,"Frankly, my dear, I don’t give a damn.",false,2020-07-09 21:59:05 UTC,
6958,2,23,1290,1290,What we've got here is failure to communicate.,false,2020-06-29 17:56:59 UTC,
7718,3,32,1294,1294,"All right, Mr. DeMille, I'm ready for my closeup.",true,2020-06-30 21:18:57 UTC,
6647,1,18,813,813,I love the smell of napalm in the morning.,true,2020-07-03 17:52:33 UTC,
7740,2,27,1132,1132,"All right, Mr. DeMille, I'm ready for my closeup.",false,2020-07-12 18:21:24 UTC,
7579,3,37,741,741,"Here's looking at you, kid.",false,2020-06-27 18:56:55 UTC,
7743,1,18,1865,1865,I love the smell of napalm in the morning.,false,2020-06-29 22:07:45 UTC,
8354,2,27,409,409,You talking to me?,true,2020-07-09 21:14:59 UTC,
7608,3,35,97,97,Fasten your seatbelts. It's going to be a bumpy night.,true,2020-07-03 17:16:41 UTC,
6890,1,18,994,994,You talking to me?,false,2020-07-08 20:14:12 UTC,
8894,2,21,1516,1516,I love the smell of napalm in the morning.,true,2020-07-10 22:00:59 UTC,
8213,3,39,199,199,You talking to me?,false,2020-07-08 21:58:22 UTC,
7944,1,17,1382,1382,You talking to me?,false,2020-07-01 17:17:35 UTC,
6978,2,26,767,767,"Go ahead, make my day.",true,2020-07-18 19:17:28 UTC,
8708,3,31,506,506,I love the smell of napalm in the morning.,false,2020-07-02 19:56:42 UTC,
6036,1,11,465,465,You talking to me?,true,2020-07-11 18:01:28 UTC,
8403,2,20,1999,1999,I love the smell of napalm in the morning.,true,2020-07-15 20:30:43 UTC,
6124,3,39,376,376,You talking to me?,true,2020-07-03 19:48:26 UTC,
8700,1,11,734,734,Fasten your seatbelts. It's going to be a bumpy night.,false,2020-07-02 17:37:52 UTC,
7829,2,28,1442,1442,"Go ahead, make my day.",true,2020-07-07 20:38:02 UTC,
8526,3,34,1712,1712,You talking to me?,false,2020-07-12 21:35:06 UTC,
7779,1,14,735,735,"Frankly, my dear, I don’t give a damn.",true,2020-07-02 19:32:48 UTC,
6003,2,27,1065,1065,"Frankly, my dear, I don’t give a damn.",false,2020-07-13 18:52:22 UTC,
6646,3,32,698,698,May the Force be with you.,true,2020-07-18 17:19:35 UTC,
6610,1,19,1372,1372,I love the smell of napalm in the morning.,true,2020-07-04 22:03:24 UTC,
6821,2,23,1517,1517,"Go ahead, make my day.",false,2020-07-22 20:53:51 UTC,
6111,3,30,284,284,I'm going to make him an offer he can't refuse.,false,2020-07-02 21:12:40 UTC,
7733,1,19,1783,1783,What we've got here is failure to communicate.,true,2020-07-11 17:17:37 UTC,
6068,2,29,387,387,"Go ahead, make my day.",true,2020-07-18 22:56:40 UTC,
7416,3,36,161,161,Fasten your seatbelts. It's going to be a bumpy night.,false,2020-07-02 17:55:23 UTC,
8097,1,12,1672,1672,May the Force be with you.,false,2020-07-01 22:27:53 UTC,
8379,2,26,77,77,"Here's looking at you, kid.",true,2020-06-26 20:00:54 UTC,
8230,3,33,157,157,I love the smell of napalm in the morning.,false,2020-07-21 22:01:07 UTC,
8572,1,12,985,985,I'm going to make him an offer he can't refuse.,false,2020-07-18 19:10:53 UTC,
7563,2,25,604,604,You talking to me?,false,2020-07-04 20:25:25 UTC,
8788,3,38,1133,1133,I'm going to make him an offer he can't refuse.,false,2020-06-29 19:14:28 UTC,
8110,1,16,759,759,What we've got here is failure to communicate.,false,2020-07-13 19:51:05 UTC,
7977,2,21,547,547,"Here's looking at you, kid.",false,2020-07-10 22:55:41 UTC,
7968,3,39,692,692,"Go ahead, make my day.",true,2020-06-30 20:31:08 UTC,
6883,1,19,667,667,What we've got here is failure to communicate.,false,2020-07-01 20:05:05 UTC,
7440,2,23,1001,1001,"Go ahead, make my day.",true,2020-07-08 18:31:45 UTC,
6709,2,22,1167,1167,"All right, Mr. DeMille, I'm ready for my closeup.",true,2020-06-27 21:11:05 UTC,
7882,3,35,843,843,"Go ahead, make my day.",false,2020-07-22 19:51:42 UTC,
7820,1,13,496,496,"All right, Mr. DeMille, I'm ready for my closeup.",true,2020-07-16 18:25:57 UTC,
7671,2,25,321,321,Fasten your seatbelts. It's going to be a bumpy night.,true,2020-07-13 20:17:41 UTC,
7167,3,32,547,547,May the Force be with you.,false,2020-06-30 22:39:10 UTC,
8601,1,11,1325,1325,I love the smell of napalm in the morning.,false,2020-07-02 21:42:57 UTC,
8215,2,29,1107,1107,"Go ahead, make my day.",false,2020-07-06 18:58:33 UTC,
6808,3,30,123,123,"All right, Mr. DeMille, I'm ready for my closeup.",true,2020-07-17 18:11:52 UTC,
8133,1,15,457,457,What we've got here is failure to communicate.,false,2020-07-15 17:18:10 UTC,
6135,2,23,1219,1219,May the Force be with you.,true,2020-07-20 21:58:37 UTC,
7963,3,34,1875,1875,May the Force be with you.,true,2020-07-13 21:52:37 UTC,
8804,1,15,1358,1358,"All right, Mr. DeMille, I'm ready for my closeup.",false,2020-07-22 22:49:31 UTC,
6637,2,27,1557,1557,I'm going to make him an offer he can't refuse.,false,2020-06-24 18:28:40 UTC,
6983,3,31,1635,1635,"Toto, I've got a feeling we're not in Kansas anymore.",true,2020-07-21 20:29:12 UTC,
7320,1,14,94,94,"Frankly, my dear, I don’t give a damn.",false,2020-06-29 19:41:42 UTC,
7098,2,25,827,827,I'm going to make him an offer he can't refuse.,false,2020-07-13 22:39:36 UTC,
6860,3,31,1062,1062,You talking to me?,false,2020-07-06 22:53:14 UTC,
8143,1,19,359,359,You talking to me?,true,2020-07-18 20:09:19 UTC,
8046,2,25,622,622,What we've got here is failure to communicate.,true,2020-06-26 17:02:40 UTC,
7653,3,34,982,982,You talking to me?,false,2020-07-11 20:18:33 UTC,
8409,1,10,164,164,You talking to me?,true,2020-07-19 18:08:41 UTC,
7325,2,26,637,637,I love the smell of napalm in the morning.,false,2020-06-29 20:22:42 UTC,
8547,3,38,465,465,I'm going to make him an offer he can't refuse.,true,2020-07-07 21:38:42 UTC,
7045,1,12,152,152,"All right, Mr. DeMille, I'm ready for my closeup.",true,2020-07-15 17:05:17 UTC,
7539,2,28,1971,1971,Fasten your seatbelts. It's going to be a bumpy night.,false,2020-06-26 19:41:57 UTC,
6731,3,30,400,400,What we've got here is failure to communicate.,true,2020-06-30 22:37:14 UTC,
8908,1,12,382,382,May the Force be with you.,false,2020-07-05 21:45:52 UTC,
7162,2,22,1367,1367,"All right, Mr. DeMille, I'm ready for my closeup.",true,2020-07-14 18:46:28 UTC,
6415,3,33,397,397,You talking to me?,false,2020-07-19 19:51:32 UTC,
8627,1,10,1193,1193,What we've got here is failure to communicate.,true,2020-07-20 21:58:49 UTC,
8599,2,28,1126,1126,"All right, Mr. DeMille, I'm ready for my closeup.",true,2020-06-24 18:44:35 UTC,
8723,3,37,135,135,I'm going to make him an offer he can't refuse.,true,2020-07-20 21:52:14 UTC,
8753,1,18,384,384,You talking to me?,false,2020-07-05 18:50:08 UTC,
8510,2,27,1385,1385,I love the smell of napalm in the morning.,false,2020-06-29 21:11:43 UTC,
6099,3,34,776,776,You talking to me?,false,2020-07-21 21:37:43 UTC,
7532,1,13,1901,1901,"All right, Mr. DeMille, I'm ready for my closeup.",true,2020-07-03 21:18:22 UTC,
6771,2,23,668,668,You talking to me?,true,2020-07-02 18:33:56 UTC,
6540,3,37,1024,1024,"Here's looking at you, kid.",true,2020-07-18 20:17:12 UTC,
7279,1,16,1256,1256,"Go ahead, make my day.",false,2020-07-11 21:53:03 UTC,
7529,2,23,129,129,Fasten your seatbelts. It's going to be a bumpy night.,true,2020-06-25 18:21:51 UTC,
6615,3,39,927,927,"Go ahead, make my day.",false,2020-07-01 17:24:53 UTC,
8380,1,11,811,811,"Go ahead, make my day.",true,2020-07-22 17:03:39 UTC,
7409,2,29,1575,1575,"Here's looking at you, kid.",true,2020-06-26 22:55:10 UTC,
7570,3,33,585,585,May the Force be with you.,false,2020-07-02 20:06:57 UTC,
6231,1,11,1898,1898,"Go ahead, make my day.",true,2020-07-07 21:05:45 UTC,
8522,2,24,947,947,What we've got here is failure to communicate.,false,2020-07-18 19:54:02 UTC,
7476,3,34,1029,1029,"All right, Mr. DeMille, I'm ready for my closeup.",false,2020-07-09 18:40:49 UTC,
8477,1,18,1935,1935,"Here's looking at you, kid.",true,2020-07-03 21:27:20 UTC,
7856,2,27,737,737,"Frankly, my dear, I don’t give a damn.",true,2020-07-21 19:24:04 UTC,
8206,3,33,1781,1781,"Go ahead, make my day.",false,2020-07-07 20:10:51 UTC,
6428,1,14,1620,1620,"All right, Mr. DeMille, I'm ready for my closeup.",false,2020-07-08 18:54:14 UTC,
6446,2,25,630,630,"All right, Mr. DeMille, I'm ready for my closeup.",true,2020-07-09 19:05:57 UTC,
8021,3,35,302,302,I love the smell of napalm in the morning.,true,2020-06-28 20:28:09 UTC,
7999,1,15,1337,1337,I'm going to make him an offer he can't refuse.,false,2020-07-16 21:31:56 UTC,
6359,2,26,202,202,"Go ahead, make my day.",false,2020-07-12 21:36:16 UTC,
6852,3,35,1566,1566,"All right, Mr. DeMille, I'm ready for my closeup.",true,2020-06-23 19:39:50 UTC,
7736,1,17,414,414,I'm going to make him an offer he can't refuse.,false,2020-07-06 18:34:58 UTC,
8774,2,24,1923,1923,"Here's looking at you, kid.",true,2020-07-17 18:42:30 UTC,
7914,3,33,1697,1697,I love the smell of napalm in the morning.,false,2020-07-08 18:26:14 UTC,
8246,1,11,209,209,What we've got here is failure to communicate.,true,2020-07-17 21:14:40 UTC,
7283,2,27,1315,1315,"Toto, I've got a feeling we're not in Kansas anymore.",false,2020-07-01 17:42:08 UTC,
8071,3,34,24,24,You talking to me?,true,2020-07-14 20:15:41 UTC,
7117,1,12,1023,1023,May the Force be with you.,true,2020-06-27 22:18:46 UTC,
6422,2,20,929,929,May the Force be with you.,true,2020-07-18 21:12:43 UTC,
7522,3,39,472,472,"All right, Mr. DeMille, I'm ready for my closeup.",false,2020-06-30 22:39:47 UTC,
8816,1,12,1243,1243,"Here's looking at you, kid.",true,2020-06-24 19:09:36 UTC,
6911,2,25,732,732,What we've got here is failure to communicate.,true,2020-07-19 21:01:34 UTC,
7382,3,33,1183,1183,I'm going to make him an offer he can't refuse.,false,2020-07-12 21:19:28 UTC,
8055,1,19,21,21,"Toto, I've got a feeling we're not in Kansas anymore.",false,2020-07-04 19:18:10 UTC,
7687,2,20,1176,1176,I love the smell of napalm in the morning.,true,2020-06-28 22:12:32 UTC,
8363,3,37,115,115,"All right, Mr. DeMille, I'm ready for my closeup.",false,2020-06-28 18:12:53 UTC,
6517,1,12,1596,1596,"Frankly, my dear, I don’t give a damn.",false,2020-07-13 19:12:10 UTC,
8302,2,21,1193,1193,Fasten your seatbelts. It's going to be a bumpy night.,false,2020-07-17 22:36:08 UTC,
6738,3,31,1275,1275,You talking to me?,true,2020-07-13 19:12:51 UTC,
6999,1,12,298,298,"Go ahead, make my day.",true,2020-07-07 18:18:19 UTC,
8276,2,29,1817,1817,You talking to me?,false,2020-07-10 19:13:00 UTC,
7684,3,37,1113,1113,You talking to me?,true,2020-07-07 20:10:35 UTC,
6631,1,19,355,355,"Here's looking at you, kid.",false,2020-06-25 18:06:35 UTC,
6223,2,21,659,659,"Toto, I've got a feeling we're not in Kansas anymore.",true,2020-07-01 17:31:23 UTC,
7703,3,33,1657,1657,"Here's looking at you, kid.",false,2020-07-21 18:50:49 UTC,
7088,1,10,1770,1770,What we've got here is failure to communicate.,false,2020-07-12 19:25:57 UTC,
6269,2,20,1125,1125,What we've got here is failure to communicate.,true,2020-07-13 17:44:25 UTC,
6720,3,30,1460,1460,I'm going to make him an offer he can't refuse.,false,2020-07-17 22:38:58 UTC,
7287,1,19,85,85,Fasten your seatbelts. It's going to be a bumpy night.,true,2020-07-22 18:13:59 UTC,
8611,2,28,1235,1235,"Here's looking at you, kid.",false,2020-07-20 18:09:28 UTC,
8970,3,35,530,530,"Toto, I've got a feeling we're not in Kansas anymore.",false,2020-06-29 20:49:27 UTC,
6455,1,14,586,586,May the Force be with you.,false,2020-07-15 20:29:44 UTC,
8564,2,23,910,910,"Here's looking at you, kid.",true,2020-06-25 20:12:12 UTC,
8665,3,36,211,211,Fasten your seatbelts. It's going to be a bumpy night.,true,2020-07-02 21:49:20 UTC,
7966,1,10,161,161,"Go ahead, make my day.",true,2020-07-22 19:05:38 UTC,
8314,2,29,1710,1710,I love the smell of napalm in the morning.,false,2020-07-16 18:06:51 UTC,
6086,3,30,1611,1611,"Go ahead, make my day.",true,2020-06-25 18:43:40 UTC,
8463,1,15,842,842,May the Force be with you.,false,2020-07-16 20:08:56 UTC,
8586,2,23,1126,1126,I love the smell of napalm in the morning.,true,2020-07-07 18:33:04 UTC,
8851,3,39,1595,1595,"All right, Mr. DeMille, I'm ready for my closeup.",false,2020-07-11 20:28:44 UTC,
8221,1,13,1388,1388,I'm going to make him an offer he can't refuse.,false,2020-07-13 17:38:22 UTC,
7722,2,27,313,313,I love the smell of napalm in the morning.,true,2020-07-17 19:20:26 UTC,
7083,3,37,355,355,"All right, Mr. DeMille, I'm ready for my closeup.",true,2020-06-25 21:22:56 UTC,
6666,1,10,745,745,"Frankly, my dear, I don’t give a damn.",true,2020-07-07 18:33:52 UTC,
